,mname,mtime,SO2,N0,NO2,NOx,O3,CO,PM10,PM2.5,pressure,temperature,humidity,wind_E,wind_W,wind_N,wind_S,season,level,month,day
3200,新秀街,2016-11-19 14:00:00,37.0,7.0,31.0,41.0,27.0,0.4,36.0,28.0,1016.2,-4.2,86.0,0.4238853764442842,0.0,3.0708828026540984,0.0,3,1,11,19
3201,新秀街,2016-11-19 15:00:00,31.0,6.0,32.0,40.0,29.0,0.4,38.0,30.0,1016.8,-4.3,85.0,2.362876285370428,0.0,0.0,0.8165878152618056,3,1,11,19
3202,新秀街,2016-11-19 16:00:00,35.0,4.0,34.0,41.0,32.0,0.4,35.0,27.0,1017.3,-4.2,84.0,0.0,2.001529406147484,0.0,1.4979586230356632,3,1,11,19
3203,新秀街,2016-11-19 17:00:00,33.0,2.0,30.0,34.0,40.0,0.4,27.0,21.0,1018.3,-4.1,82.0,2.1689807373169265,0.0,1.4337093712283957,0.0,3,1,11,19
3204,新秀街,2016-11-19 18:00:00,33.0,2.0,30.0,33.0,39.0,0.4,27.0,21.0,1018.8,-4.4,82.0,1.2262577285237328,0.0,2.0630782785041912,0.0,3,1,11,19
3205,新秀街,2016-11-19 19:00:00,39.0,2.0,34.0,37.0,32.0,0.4,30.0,24.0,1019.7,-4.6,83.0,0.0,1.379740726983142,0.9931341935025856,0.0,3,1,11,19
3206,新秀街,2016-11-19 20:00:00,44.0,2.0,36.0,39.0,30.0,0.4,30.0,24.0,1020.5,-4.5,83.0,0.0,0.9114815485343556,1.5521602322831922,0.0,3,1,11,19
3207,新秀街,2016-11-19 21:00:00,29.0,3.0,31.0,36.0,36.0,0.4,26.0,21.0,1020.3,-4.8,82.0,1.7964551163579134,0.0,1.7386054799498,0.0,3,1,11,19
3208,新秀街,2016-11-19 22:00:00,17.0,2.0,21.0,24.0,49.0,0.4,22.0,18.0,1020.1,-5.1,81.0,1.2391095076763383,0.0,2.1713147233844525,0.0,3,1,11,19
3209,新秀街,2016-11-19 23:00:00,24.0,2.0,24.0,27.0,45.0,0.4,22.0,18.0,1020.3,-5.2,80.0,0.0,1.3780872680599947,0.0,1.4494397129963494,3,1,11,19
3210,新秀街,2016-11-20 00:00:00,21.0,3.0,29.0,33.0,39.0,0.4,22.0,19.0,1020.7,-5.2,80.0,0.0,1.5747517958152946,0.0,0.283119730108139,3,1,11,20
3211,新秀街,2016-11-20 01:00:00,24.0,2.0,24.0,27.0,42.0,0.4,24.0,20.0,1021.6,-5.2,80.0,0.8157144990454245,0.0,0.7379768668780022,0.0,3,1,11,20
3212,新秀街,2016-11-20 02:00:00,22.0,2.0,32.0,36.0,31.0,0.4,24.0,20.0,1022.3,-5.5,80.0,0.7158383212304323,0.0,0.0,0.3571771239287258,3,1,11,20
3213,新秀街,2016-11-20 03:00:00,17.0,4.0,33.0,38.0,28.0,0.4,25.0,21.0,1022.7,-5.5,80.0,0.0,0.4117817558328234,0.0,0.6858832156885288,3,1,11,20
3214,新秀街,2016-11-20 04:00:00,31.0,20.0,55.0,86.0,5.0,0.6,34.0,30.0,1022.7,-5.8,84.0,0.08804522831363891,0.0,0.0,0.49218699471968896,3,1,11,20
3215,新秀街,2016-11-20 05:00:00,40.0,22.0,57.0,91.0,3.0,0.7,36.0,32.0,1022.6,-6.2,85.0,0.0,0.4832253927271698,0.355658853149577,0.0,3,1,11,20
3216,新秀街,2016-11-20 06:00:00,56.0,37.0,57.0,113.0,3.0,0.8,39.0,35.0,1022.5,-6.3,85.0,0.1380703370338999,0.0,0.0,0.14469478923356324,3,1,11,20
3217,新秀街,2016-11-20 07:00:00,66.0,41.0,57.0,120.0,4.0,0.7,46.0,40.0,1023.2,-6.6,85.0,0.0,0.5698122837180994,0.18792009292240192,0.0,3,1,11,20
3218,新秀街,2016-11-20 08:00:00,76.0,45.0,53.0,121.0,7.0,0.7,53.0,45.0,1023.6,-5.7,82.0,0.13732030907435264,0.0,0.37569020843738304,0.0,3,1,11,20
3219,新秀街,2016-11-20 09:00:00,102.0,49.0,49.0,123.0,11.0,0.9,86.0,72.0,1024.3,-4.9,81.0,0.0,0.4440186947003178,0.7828457055873949,0.0,3,2,11,20
3220,新秀街,2016-11-20 10:00:00,113.0,39.0,45.0,105.0,20.0,0.7,49.0,39.0,1024.3,-3.9,71.0,0.0,1.0525778690415624,0.0,0.31949934210248954,3,1,11,20
3221,新秀街,2016-11-20 11:00:00,36.0,18.0,26.0,55.0,43.0,0.5,31.0,25.0,1024.3,-3.8,66.0,0.03824415900144289,0.0,0.0,1.5995428672912373,3,1,11,20
3222,新秀街,2016-11-20 12:00:00,28.0,7.0,17.0,27.0,56.0,0.5,25.0,19.0,1023.7,-3.3,63.0,0.0,1.1702794855640049,0.0,1.2330636340708647,3,1,11,20
3223,新秀街,2016-11-20 13:00:00,64.0,7.0,24.0,35.0,53.0,1.1,34.0,26.0,1022.9,-2.9,61.0,0.03537371057680238,0.0,1.9996871506813327,0.0,3,1,11,20
3224,新秀街,2016-11-20 14:00:00,51.0,7.0,29.0,40.0,52.0,0.8,40.0,31.0,1022.3,-3.0,62.0,0.0,0.3328542181730481,0.0,1.8706170290693944,3,1,11,20
3225,新秀街,2016-11-20 15:00:00,43.0,5.0,31.0,38.0,50.0,0.7,63.0,47.0,1022.0,-2.8,62.0,0.0,0.8137205584443322,1.4926013710180772,0.0,3,1,11,20
3226,新秀街,2016-11-20 16:00:00,48.0,4.0,35.0,41.0,47.0,0.7,68.0,52.0,1022.3,-2.6,62.0,0.0,0.9445861991538168,0.5636993102427448,0.0,3,2,11,20
3227,新秀街,2016-11-20 17:00:00,46.0,2.0,37.0,40.0,46.0,0.7,68.0,52.0,1022.2,-2.5,60.0,0.5303844109931218,0.0,0.0,0.598909322498389,3,2,11,20
3228,新秀街,2016-11-20 18:00:00,48.0,4.0,48.0,53.0,31.0,0.7,68.0,51.0,1022.8,-2.2,59.0,0.0,0.20953414676658155,0.3407278112200421,0.0,3,2,11,20
3229,新秀街,2016-11-20 19:00:00,42.0,7.0,63.0,73.0,16.0,0.8,100.0,77.0,1022.8,-2.4,63.0,0.0,0.22045066280353826,0.6643805425127084,0.0,3,2,11,20
3230,新秀街,2016-11-20 20:00:00,45.0,21.0,70.0,101.0,6.0,0.9,103.0,81.0,1023.5,-2.4,65.0,0.0,0.3939984570606408,0.8091756396690613,0.0,3,2,11,20
3231,新秀街,2016-11-20 21:00:00,59.0,47.0,70.0,142.0,4.0,1.0,104.0,80.0,1024.0,-2.5,67.0,0.826443765798547,0.0,0.3563575479384666,0.0,3,2,11,20
3232,新秀街,2016-11-20 22:00:00,79.0,60.0,66.0,156.0,4.0,1.0,87.0,67.0,1024.0,-2.5,67.0,0.10244420337052984,0.0,0.6924631291236938,0.0,3,2,11,20
3233,新秀街,2016-11-20 23:00:00,75.0,38.0,64.0,122.0,4.0,0.9,72.0,54.0,1024.3,-2.4,66.0,0.0,0.22394797732835425,0.0,0.6632098487285445,3,2,11,20
3234,新秀街,2016-11-21 00:00:00,73.0,22.0,59.0,92.0,3.0,0.7,53.0,40.0,1024.1,-2.7,69.0,0.0,1.1590611012498535,0.0,0.3107689874641225,3,1,11,21
3235,新秀街,2016-11-21 01:00:00,60.0,13.0,56.0,76.0,4.0,0.6,42.0,31.0,1023.6,-3.1,66.0,0.0,0.538640938349908,1.0723180216398167,0.0,3,1,11,21
3236,新秀街,2016-11-21 02:00:00,41.0,11.0,52.0,68.0,9.0,0.5,37.0,26.0,1023.7,-3.3,66.0,1.2938466270822708,0.0,0.0,0.12633647766117173,3,1,11,21
3237,新秀街,2016-11-21 03:00:00,31.0,3.0,28.0,32.0,33.0,0.5,29.0,22.0,1023.4,-3.4,61.0,0.0,1.7602197546300722,0.0,0.3763328518878575,3,1,11,21
3238,新秀街,2016-11-21 04:00:00,56.0,2.0,34.0,38.0,30.0,0.4,28.0,22.0,1022.8,-3.4,59.0,0.0,1.7393027304683135,0.0,1.6537309369378892,3,1,11,21
3239,新秀街,2016-11-21 05:00:00,50.0,3.0,40.0,45.0,18.0,0.5,42.0,34.0,1023.1,-3.8,66.0,0.0,3.2015277553605985,0.0,1.1446484314651912,3,1,11,21
3240,新秀街,2016-11-21 06:00:00,39.0,2.0,24.0,28.0,39.0,0.4,21.0,16.0,1023.2,-5.5,60.0,3.1535902285189787,0.0,0.0,1.518179393414894,3,1,11,21
3241,新秀街,2016-11-21 07:00:00,44.0,2.0,28.0,32.0,38.0,0.4,18.0,12.0,1023.6,-6.1,53.0,2.8396978689615664,0.0,1.6811055924644165,0.0,3,1,11,21
3242,新秀街,2016-11-21 08:00:00,53.0,4.0,37.0,44.0,29.0,0.4,23.0,16.0,1024.2,-6.5,53.0,0.0,2.404506053328132,0.989116090005805,0.0,3,1,11,21
3243,新秀街,2016-11-21 09:00:00,55.0,7.0,38.0,49.0,29.0,0.4,28.0,19.0,1024.8,-6.8,57.0,0.0,1.517311459699566,0.0,1.593036702108389,3,1,11,21
3244,新秀街,2016-11-21 10:00:00,47.0,8.0,36.0,49.0,35.0,0.5,31.0,19.0,1025.2,-6.9,61.0,2.3987137292421488,0.0,0.0,0.07856491039402876,3,1,11,21
3245,新秀街,2016-11-21 11:00:00,48.0,10.0,35.0,50.0,36.0,0.4,30.0,17.0,1025.5,-6.4,54.0,0.4227296049472326,0.0,2.4640007469765832,0.0,3,1,11,21
3246,新秀街,2016-11-21 12:00:00,37.0,8.0,33.0,46.0,38.0,0.4,30.0,18.0,1025.5,-6.7,63.0,1.9010178295165845,0.0,0.0,0.6213945701887444,3,1,11,21
3247,新秀街,2016-11-21 13:00:00,38.0,8.0,28.0,40.0,44.0,0.4,30.0,17.0,1025.1,-6.3,57.0,2.3594550282298865,0.0,0.4392857495534112,0.0,3,1,11,21
3248,新秀街,2016-11-21 14:00:00,43.0,7.0,29.0,40.0,44.0,0.4,28.0,16.0,1024.4,-6.1,56.0,0.5519497431974913,0.0,1.5017827675746662,0.0,3,1,11,21
3249,新秀街,2016-11-21 15:00:00,42.0,7.0,32.0,42.0,40.0,0.4,34.0,19.0,1024.3,-5.9,52.0,0.0,1.4976193484921294,0.0,0.8044478149774602,3,1,11,21
3250,新秀街,2016-11-21 16:00:00,34.0,5.0,28.0,35.0,41.0,0.4,32.0,18.0,1024.4,-5.8,50.0,0.0,1.954577931740456,0.7678705025935049,0.0,3,1,11,21
3251,新秀街,2016-11-21 17:00:00,30.0,3.0,26.0,31.0,42.0,0.4,28.0,15.0,1024.6,-5.8,48.0,2.654386906758623,0.0,0.4941964682475877,0.0,3,1,11,21
3252,新秀街,2016-11-21 18:00:00,26.0,3.0,25.0,29.0,45.0,0.5,31.0,16.0,1025.4,-6.2,46.0,2.0108510782359,0.0,0.8924561284217389,0.0,3,1,11,21
3253,新秀街,2016-11-21 19:00:00,32.0,3.0,28.0,32.0,42.0,0.4,29.0,14.0,1025.8,-6.3,44.0,1.400828745044619,0.0,0.0,1.824192650751756,3,1,11,21
3254,新秀街,2016-11-21 20:00:00,29.0,3.0,24.0,28.0,46.0,0.4,28.0,14.0,1025.9,-6.6,42.0,1.7810535241083474,0.0,2.0292482214508003,0.0,3,1,11,21
3255,新秀街,2016-11-21 21:00:00,20.0,3.0,20.0,24.0,48.0,0.4,30.0,13.0,1026.6,-7.2,45.0,3.2387108306887646,0.0,1.9876499075992464,0.0,3,1,11,21
3256,新秀街,2016-11-21 22:00:00,30.0,2.0,19.0,23.0,50.0,0.4,26.0,10.0,1026.9,-7.6,46.0,0.0,3.906001630041101,0.0,1.2462548961252928,3,1,11,21
3257,新秀街,2016-11-21 23:00:00,25.0,2.0,15.0,18.0,57.0,0.3,22.0,8.0,1027.2,-8.0,43.0,2.928821363297589,0.0,0.0,1.7268484073281152,3,1,11,21
3258,新秀街,2016-11-22 00:00:00,25.0,2.0,15.0,18.0,57.0,0.3,18.0,7.0,1027.4,-8.2,44.0,1.8092236742149401,0.0,0.0,1.4201090439329618,3,1,11,22
3259,新秀街,2016-11-22 01:00:00,18.0,2.0,13.0,17.0,56.0,0.3,21.0,8.0,1027.6,-8.7,45.0,1.1998262686931247,0.0,0.0,3.605609092088871,3,1,11,22
3260,新秀街,2016-11-22 02:00:00,17.0,2.0,13.0,17.0,55.0,0.3,22.0,8.0,1027.6,-9.4,46.0,0.8928093104513276,0.0,3.6936285053009086,0.0,3,1,11,22
3261,新秀街,2016-11-22 03:00:00,18.0,2.0,16.0,19.0,54.0,0.3,18.0,7.0,1027.8,-10.0,44.0,0.0,3.1532620326684664,0.0,2.1205986308897606,3,1,11,22
3262,新秀街,2016-11-22 04:00:00,23.0,2.0,15.0,18.0,55.0,0.3,13.0,5.0,1027.9,-10.2,43.0,1.9149184539078328,0.0,0.0,2.1778630156378607,3,1,11,22
3263,新秀街,2016-11-22 05:00:00,29.0,2.0,21.0,24.0,49.0,0.3,14.0,5.0,1027.9,-10.4,43.0,0.0,0.1511707778292261,1.8939766091297183,0.0,3,1,11,22
3264,新秀街,2016-11-22 06:00:00,32.0,2.0,21.0,25.0,48.0,0.3,19.0,8.0,1028.3,-10.4,43.0,1.307066148466339,0.0,0.0,1.8925057684280304,3,1,11,22
3265,新秀街,2016-11-22 07:00:00,35.0,3.0,24.0,28.0,46.0,0.4,29.0,15.0,1028.6,-10.3,43.0,1.5465752280096192,0.0,0.0,2.801446959002972,3,1,11,22
3266,新秀街,2016-11-22 08:00:00,69.0,18.0,48.0,75.0,20.0,0.5,47.0,27.0,1029.4,-10.1,45.0,0.8425415045420501,0.0,1.241017249325737,0.0,3,1,11,22
3267,新秀街,2016-11-22 09:00:00,35.0,10.0,26.0,41.0,45.0,0.5,36.0,18.0,1029.7,-9.4,42.0,2.436817918037222,0.0,0.0,1.9162250479348035,3,1,11,22
3268,新秀街,2016-11-22 10:00:00,19.0,8.0,16.0,27.0,56.0,0.4,24.0,11.0,1029.8,-9.1,40.0,2.3252872472577426,0.0,3.254694950028421,0.0,3,1,11,22
3269,新秀街,2016-11-22 11:00:00,21.0,8.0,15.0,27.0,57.0,0.4,24.0,10.0,1029.4,-8.7,40.0,0.5608915715707954,0.0,3.2519841089619184,0.0,3,1,11,22
3270,新秀街,2016-11-22 12:00:00,24.0,9.0,16.0,30.0,56.0,0.4,26.0,10.0,1028.5,-8.1,41.0,0.0,1.2246369921447071,0.0,2.406296789149411,3,1,11,22
3271,新秀街,2016-11-22 13:00:00,25.0,8.0,17.0,30.0,55.0,0.4,29.0,12.0,1027.8,-7.4,43.0,0.0,2.7903108573035573,0.0,0.2327344401112283,3,1,11,22
3272,新秀街,2016-11-22 14:00:00,23.0,7.0,17.0,28.0,57.0,0.4,29.0,13.0,1027.6,-6.9,44.0,2.233015278773306,0.0,0.0,1.1241186613365035,3,1,11,22
3273,新秀街,2016-11-22 15:00:00,22.0,7.0,20.0,31.0,53.0,0.4,27.0,12.0,1027.6,-6.4,42.0,1.090452074353458,0.0,1.7946905787734666,0.0,3,1,11,22
3274,新秀街,2016-11-22 16:00:00,18.0,4.0,20.0,27.0,51.0,0.4,25.0,11.0,1027.6,-6.3,42.0,0.20560411987840604,0.0,0.0,1.6875209468000765,3,1,11,22
3275,新秀街,2016-11-22 17:00:00,26.0,8.0,43.0,55.0,27.0,0.4,32.0,16.0,1027.5,-6.5,43.0,0.5089925072061726,0.0,0.4805482573144702,0.0,3,1,11,22
3276,新秀街,2016-11-22 18:00:00,36.0,26.0,59.0,99.0,8.0,0.5,44.0,23.0,1027.7,-7.0,46.0,0.674451002884811,0.0,1.3398193328608423,0.0,3,1,11,22
3277,新秀街,2016-11-22 19:00:00,37.0,12.0,53.0,72.0,14.0,0.6,68.0,42.0,1028.2,-7.5,50.0,0.0,0.7312771835831879,0.0,1.8615138142841283,3,1,11,22
3278,新秀街,2016-11-22 20:00:00,60.0,18.0,56.0,83.0,8.0,0.7,101.0,68.0,1028.6,-7.9,53.0,0.0,1.561628066428688,0.34830702281492604,0.0,3,2,11,22
3279,新秀街,2016-11-22 21:00:00,56.0,26.0,59.0,98.0,6.0,1.1,153.0,108.0,1029.0,-8.1,56.0,0.5792500127774344,0.0,0.0,1.2745467518680285,3,3,11,22
3280,新秀街,2016-11-22 22:00:00,63.0,50.0,58.0,135.0,5.0,1.1,144.0,101.0,1029.1,-8.4,58.0,0.0,1.1804938819249942,0.0,0.2154859502094228,3,3,11,22
3281,新秀街,2016-11-22 23:00:00,63.0,48.0,55.0,129.0,5.0,1.1,153.0,94.0,1029.3,-8.6,61.0,0.0,0.2384636189436693,0.8678335683990845,0.0,3,2,11,22
3282,新秀街,2016-11-23 00:00:00,61.0,48.0,54.0,128.0,5.0,1.2,181.0,92.0,1029.4,-9.0,63.0,1.0298925328983064,0.0,0.6158907132603241,0.0,3,2,11,23
3283,新秀街,2016-11-23 01:00:00,97.0,35.0,50.0,103.0,4.0,1.2,160.0,81.0,1029.1,-9.6,66.0,0.0,0.4818283677342121,1.3144738202210742,0.0,3,2,11,23
3284,新秀街,2016-11-23 02:00:00,83.0,38.0,49.0,107.0,4.0,1.1,135.0,70.0,1028.9,-9.8,67.0,0.0,0.027620601426813225,0.7995230468077961,0.0,3,2,11,23
3285,新秀街,2016-11-23 03:00:00,66.0,51.0,47.0,126.0,4.0,1.2,136.0,72.0,1028.6,-9.7,69.0,0.19203317859154576,0.0,0.8792742793463411,0.0,3,2,11,23
3286,新秀街,2016-11-23 04:00:00,50.0,62.0,43.0,138.0,4.0,1.2,130.0,70.0,1027.8,-10.2,72.0,0.0,0.004941986139770842,0.0,0.6999825546204664,3,2,11,23
3287,新秀街,2016-11-23 05:00:00,58.0,53.0,43.0,125.0,3.0,1.2,115.0,64.0,1027.4,-10.6,71.0,0.0,0.4458420312074748,0.0,0.6642476068521385,3,2,11,23
3288,新秀街,2016-11-23 06:00:00,58.0,66.0,43.0,145.0,3.0,1.2,100.0,56.0,1027.0,-10.9,71.0,0.0,0.3274886801979362,0.9448551022999314,0.0,3,2,11,23
3289,新秀街,2016-11-23 07:00:00,52.0,82.0,44.0,170.0,4.0,1.2,95.0,54.0,1027.1,-11.1,73.0,0.0,0.683076668422786,0.1529910620148352,0.0,3,2,11,23
3290,新秀街,2016-11-23 08:00:00,60.0,101.0,42.0,197.0,5.0,1.4,89.0,51.0,1027.5,-10.3,70.0,0.07397033690357435,0.0,0.896955065350752,0.0,3,2,11,23
3291,新秀街,2016-11-23 09:00:00,120.0,70.0,45.0,152.0,8.0,1.4,107.0,62.0,1028.1,-9.1,65.0,1.4627359093161014,0.0,1.0490012676814071,0.0,3,2,11,23
3292,新秀街,2016-11-23 10:00:00,178.0,52.0,47.0,127.0,16.0,1.3,156.0,97.0,1028.0,-7.5,60.0,0.0,0.7557925301040511,1.959279880833496,0.0,3,2,11,23
3293,新秀街,2016-11-23 11:00:00,116.0,33.0,40.0,91.0,27.0,1.0,92.0,58.0,1027.5,-6.0,51.0,0.4921966241397117,0.0,1.9384897428631056,0.0,3,2,11,23
3294,新秀街,2016-11-23 12:00:00,60.0,19.0,33.0,62.0,40.0,0.8,65.0,42.0,1026.5,-5.0,46.0,0.0,1.2574692716438265,0.0,1.2879328518488626,3,1,11,23
3295,新秀街,2016-11-23 13:00:00,28.0,9.0,21.0,36.0,54.0,0.6,33.0,21.0,1025.4,-4.3,42.0,0.0,1.6408243501226196,0.0,0.4446295672182439,3,1,11,23
3296,新秀街,2016-11-23 14:00:00,29.0,8.0,25.0,37.0,50.0,0.5,32.0,20.0,1024.7,-4.6,43.0,0.0,1.1683106514330206,1.0931835261053613,0.0,3,1,11,23
3297,新秀街,2016-11-23 15:00:00,29.0,7.0,26.0,36.0,48.0,0.5,32.0,19.0,1024.2,-4.8,45.0,0.0,0.3347411197825301,1.9717881181117656,0.0,3,1,11,23
3298,新秀街,2016-11-23 16:00:00,27.0,7.0,31.0,41.0,43.0,0.5,32.0,19.0,1024.1,-4.8,46.0,0.0,2.0213377010609013,0.0,1.0973576893018202,3,1,11,23
3299,新秀街,2016-11-23 17:00:00,22.0,6.0,35.0,44.0,36.0,0.6,37.0,22.0,1024.1,-4.9,48.0,0.0,1.375668945346148,0.2598748791442068,0.0,3,1,11,23
3300,新秀街,2016-11-23 18:00:00,45.0,11.0,49.0,67.0,20.0,0.7,45.0,28.0,1024.2,-5.2,50.0,0.0,1.5983050373986265,0.0,0.07362749096754517,3,1,11,23
3301,新秀街,2016-11-23 19:00:00,41.0,9.0,54.0,69.0,15.0,0.7,54.0,34.0,1024.0,-5.6,51.0,0.0,0.9789535508290028,0.0,1.265563094167686,3,1,11,23
3302,新秀街,2016-11-23 20:00:00,53.0,16.0,61.0,86.0,7.0,0.7,61.0,40.0,1024.1,-6.1,53.0,0.0,0.5395931124526302,1.0718392010902025,0.0,3,1,11,23
3303,新秀街,2016-11-23 21:00:00,57.0,24.0,64.0,101.0,5.0,0.8,63.0,42.0,1024.2,-6.4,55.0,0.0,0.7050026506984032,0.5594383455826257,0.0,3,1,11,23
3304,新秀街,2016-11-23 22:00:00,57.0,29.0,63.0,107.0,4.0,0.8,65.0,43.0,1024.0,-6.9,57.0,0.0,0.7879135131393346,0.4349624073554309,0.0,3,1,11,23
3305,新秀街,2016-11-23 23:00:00,75.0,46.0,61.0,131.0,3.0,0.9,71.0,46.0,1024.0,-7.3,60.0,0.9852958087638088,0.0,0.1708571603195837,0.0,3,1,11,23
3306,新秀街,2016-11-24 00:00:00,65.0,31.0,55.0,103.0,4.0,1.0,93.0,59.0,1023.8,-7.5,63.0,0.0,0.9063367769156172,0.4225560871768518,0.0,3,2,11,24
3307,新秀街,2016-11-24 01:00:00,52.0,66.0,52.0,153.0,4.0,1.1,109.0,69.0,1023.8,-8.0,67.0,0.0,0.6879496062046342,0.1293264834552026,0.0,3,2,11,24
3308,新秀街,2016-11-24 02:00:00,49.0,69.0,49.0,155.0,4.0,1.3,126.0,81.0,1023.9,-8.2,71.0,0.0,0.1898188010323483,0.0,1.0834984184458425,3,2,11,24
3309,新秀街,2016-11-24 03:00:00,47.0,75.0,47.0,162.0,4.0,1.5,149.0,96.0,1023.7,-8.7,74.0,0.0,0.5613042129914677,0.0,0.7035180029523261,3,2,11,24
3310,新秀街,2016-11-24 04:00:00,41.0,87.0,44.0,178.0,4.0,1.7,169.0,112.0,1023.2,-9.2,75.0,0.0,1.0280315059170049,0.0,0.3913454009465501,3,3,11,24
3311,新秀街,2016-11-24 05:00:00,45.0,68.0,42.0,147.0,4.0,1.7,158.0,109.0,1022.9,-9.8,76.0,1.1479404527701829,0.0,0.6101087746408729,0.0,3,3,11,24
3312,新秀街,2016-11-24 06:00:00,63.0,62.0,44.0,138.0,4.0,1.8,142.0,99.0,1022.7,-9.7,74.0,0.2307728141374723,0.0,0.0,0.8699102874751349,3,2,11,24
3313,新秀街,2016-11-24 07:00:00,104.0,73.0,47.0,159.0,4.0,2.2,163.0,115.0,1022.9,-9.6,73.0,0.0,0.7409245641016193,0.30171309270700464,0.0,3,3,11,24
3314,新秀街,2016-11-24 08:00:00,212.0,87.0,46.0,179.0,5.0,1.9,130.0,87.0,1023.1,-8.8,71.0,0.09252166712899096,0.0,0.7946318273966078,0.0,3,2,11,24
3315,新秀街,2016-11-24 09:00:00,180.0,72.0,48.0,158.0,9.0,1.8,107.0,70.0,1023.2,-6.4,61.0,0.9465917061853912,0.0,0.0,0.3224347093304784,3,2,11,24
3316,新秀街,2016-11-24 10:00:00,166.0,57.0,50.0,137.0,16.0,2.0,120.0,79.0,1023.0,-5.0,58.0,0.0,0.8504062420769926,0.0,1.4720085677184382,3,2,11,24
3317,新秀街,2016-11-24 11:00:00,97.0,30.0,42.0,88.0,30.0,2.0,99.0,64.0,1022.5,-3.1,51.0,0.4146962917859328,0.0,2.769120254806388,0.0,3,2,11,24
3318,新秀街,2016-11-24 12:00:00,45.0,18.0,34.0,62.0,45.0,1.3,48.0,28.0,1021.7,-1.6,42.0,0.0,1.4451819951811953,2.742526025547269,0.0,3,1,11,24
3319,新秀街,2016-11-24 13:00:00,31.0,12.0,29.0,47.0,47.0,1.0,49.0,30.0,1021.1,-0.7,39.0,2.946350762326225,0.0,0.5648160632804893,0.0,3,1,11,24
3320,新秀街,2016-11-24 14:00:00,18.0,8.0,23.0,35.0,47.0,0.6,36.0,22.0,1020.4,-0.3,35.0,1.5418199145728924,0.0,1.967940891141408,0.0,3,1,11,24
3321,新秀街,2016-11-24 15:00:00,15.0,8.0,25.0,37.0,46.0,0.6,37.0,22.0,1020.0,0.0,34.0,0.4809036550183854,0.0,0.0,2.2491624384623616,3,1,11,24
3322,新秀街,2016-11-24 16:00:00,16.0,8.0,35.0,47.0,40.0,0.7,42.0,27.0,1019.8,-0.3,36.0,0.0,0.7428615173111824,1.5291032555383983,0.0,3,1,11,24
3323,新秀街,2016-11-24 17:00:00,22.0,17.0,60.0,85.0,18.0,0.7,47.0,29.0,1020.0,-1.3,39.0,0.0,0.3104971949346612,0.8447434474073812,0.0,3,1,11,24
3324,新秀街,2016-11-24 18:00:00,28.0,58.0,73.0,162.0,6.0,0.8,59.0,36.0,1019.9,-1.6,41.0,0.5228283008073416,0.0,0.0,0.4654573749280462,3,1,11,24
3325,新秀街,2016-11-24 19:00:00,29.0,73.0,73.0,185.0,5.0,1.1,87.0,54.0,1019.9,-2.0,45.0,0.2887681850181216,0.0,0.0,0.9573990470651932,3,2,11,24
3326,新秀街,2016-11-24 20:00:00,56.0,53.0,69.0,150.0,5.0,1.0,90.0,60.0,1020.1,-2.7,46.0,0.0,1.2605702708031188,0.0,0.3177461130641128,3,2,11,24
3327,新秀街,2016-11-24 21:00:00,71.0,56.0,66.0,153.0,6.0,1.3,149.0,103.0,1020.3,-3.8,52.0,0.0,0.907454156089222,0.0,0.7851923042136861,3,3,11,24
3328,新秀街,2016-11-24 22:00:00,151.0,37.0,62.0,118.0,5.0,1.3,133.0,95.0,1020.5,-4.2,55.0,1.291929467020011,0.0,0.0,0.1446314358823503,3,2,11,24
3329,新秀街,2016-11-24 23:00:00,192.0,39.0,61.0,121.0,4.0,1.4,126.0,90.0,1020.4,-4.6,56.0,0.055153115161552566,0.0,0.0,0.5974597341143388,3,2,11,24
3330,新秀街,2016-11-25 00:00:00,78.0,52.0,62.0,141.0,4.0,1.3,88.0,61.0,1020.4,-4.8,56.0,0.12203913581475842,0.0,0.0,0.6892796597387645,3,2,11,25
3331,新秀街,2016-11-25 01:00:00,77.0,62.0,60.0,154.0,4.0,1.3,95.0,64.0,1020.2,-5.4,58.0,0.0,0.2675684096430211,0.2973333922738993,0.0,3,2,11,25
3332,新秀街,2016-11-25 02:00:00,68.0,63.0,55.0,151.0,4.0,1.5,101.0,68.0,1020.0,-6.2,62.0,0.0,0.8944096891928707,0.0,0.10015641705808223,3,2,11,25
3333,新秀街,2016-11-25 03:00:00,59.0,58.0,50.0,140.0,4.0,1.7,110.0,74.0,1019.9,-7.1,66.0,0.0,0.29468600441742404,0.9555941391618588,0.0,3,2,11,25
3334,新秀街,2016-11-25 04:00:00,64.0,68.0,51.0,154.0,3.0,2.1,112.0,74.0,1019.4,-7.2,65.0,0.0,0.7931364191664784,0.6090440218832924,0.0,3,2,11,25
3335,新秀街,2016-11-25 05:00:00,84.0,70.0,54.0,161.0,3.0,2.3,95.0,62.0,1019.2,-7.1,65.0,0.4417373286387981,0.0,0.0,0.8971444323446802,3,2,11,25
3336,新秀街,2016-11-25 06:00:00,105.0,65.0,54.0,154.0,4.0,2.3,96.0,63.0,1018.9,-7.2,65.0,0.0,0.5743909824312933,1.0536009677774665,0.0,3,2,11,25
3337,新秀街,2016-11-25 07:00:00,114.0,63.0,51.0,147.0,4.0,2.0,93.0,61.0,1019.0,-7.5,66.0,0.0,1.0573819919560643,1.0639282509112282,0.0,3,2,11,25
